bold outlines: feature of the ML model,,,,Grains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detrital clay,,,,,,,Matrix,,,,Cements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veins,,,Replacive minerals,,,,,,,,,,,,,Pore types,,,,,,,IGV/QFR,,,,Porosity/Permeability,,,,,,,
ID,Well,"Core Depth 
(m)",Stratigraphy,Monocrystalline quartz grains,Polycrystalline quartz grains,Chert grain,Monocrystalline quartz grain with anhydrite inclusions,Polycrystalline quartz grain with anhydrite inclusions,K-Feldspar grain,Plagioclase grain,Sedimentary RF,Claystone RF,Siltstone RF,Sandstone RF,Metamorphic RF,Quartzite RF,Phyllite RF,Schist RF,Gneis RF,Mafic metamorphic RF,Igneous RF,Plutonic RF,Volcanic RF,Indeterminate RF,Deformed grains without microporosity,Deformed microporous grains,Mica,Muscovite,Biotite,Chlorite (detr.),Heavy Minerals,Hematite grain,Opaque grains,Clay pellets,Ooids,Carbonaceous material,Limestone RF,Bioclasts,Siderite intraclast,Micrite RF,Dolomite RF,Anhydrite clast,Glauconite,Silcrete fragment,Altered grains,Organic particles,Phosphatic grains,Clay pellicles,Detrital clay laminae,Detrital clay matrix,Detrital silt matrix,Detrital clay rims,Invaded drilling mud,Infiltrated clays,Micrite matrix,Carbonate matrix (siderite),Dolomicrite matrix,Pseudomatrix,Calcite pf,Fe-calcite pf,Non-ferroan dolomite pf,Hematite stained dolomite pf,Ferroan dolomite pf,Lozenge siderite pf,Siderite pf,Microcrystalline siderite,Gypsum pf,Anhydrite pf,Anhydrite (altered),Barite pf,Halite pf,Quartz pf,Feldspar pf,Albite pf,Hematite in dolomite,Hematite pf,Hematite pl,Ti oxides pf,Leucoxene pf,Pyrite,Bitumen,Pore-filling Clay,Pore-lining clay ,Illite pf,Illite pl,Hematite stained illite pl,Chlorite,Pore-filling Kaolinite,Air bubble,Undifferentiated cement,Halite fracture fill,Anhydrite fracture fill,Fe dolomite vein,Replacive calcite,Replacive NF dolomite,Replacive Fe dolomite,Replacive siderite,Replacive chert,Replacive halite,Replacive anhydrite,Replacive barite,Replacive clay minerals,Replacive illite,Replacive chlorite,Replacive kaolinite,Replacive pyrite,Intergranular porosity,Oversized porosity,Mouldic porosity,Intergranular dissolution porosity,Secondary intragranular porosity,Intercrystalline microporosity,Fracture pore (artificial),IGV (Pmc),Q,F,R,Porosity (%),log-transformed Permeability,Permeability (mD),,,,,
647,WellA_Buntsandstein,1540.55,Buntsandstein,31.00,21.33,0.33,0.00,0.00,11.33,0.00,0.00,0.33,1.00,0.33,5.67,1.33,0.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.33,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,12.67,0.00,0.00,0.00,1.67,0.00,0.33,22.33,72.85,16.29,10.86,18.10,1.41,25.833,,,,,
648,WellA_Buntsandstein,1541.45,Buntsandstein,32.00,20.67,0.33,0.00,0.00,10.33,0.00,0.00,0.00,0.33,0.33,6.33,1.67,0.67,0.00,0.00,0.00,0.00,1.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.67,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,5.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,1.67,0.00,0.00,21.67,72.44,15.11,12.44,17.80,0.87,7.488,,,,,
649,WellA_Buntsandstein,1542.45,Buntsandstein,27.33,23.67,0.33,0.00,0.00,8.67,0.00,0.00,0.00,0.00,0.67,8.33,1.33,0.33,0.00,0.00,0.67,0.00,1.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.00,9.00,0.00,0.00,0.00,1.33,0.00,0.00,23.67,71.36,14.09,14.55,19.70,1.95,89.934,,,,,
650,WellA_Buntsandstein,1135.80,Buntsandstein,41.67,7.00,0.00,0.00,0.00,9.67,0.00,0.00,0.00,0.00,0.00,3.00,0.00,7.33,0.00,0.00,0.00,0.00,0.33,0.00,0.00,7.67,0.00,0.00,6.67,0.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.33,0.00,0.00,0.00,1.67,0.00,0.67,10.67,63.48,13.04,23.48,,,,,,,,
651,WellA_Carboniferous,3901.83,Upper Carboniferous,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.67,1.33,0.33,3.00,1.67,1.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,4.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.67,0.00,0.67,0.00,0.00,0.00,2.33,0.00,0.00,15.33,78.22,0.89,20.89,5.85,-0.09,0.815,,,,,
652,WellA_Carboniferous,3902.49,Upper Carboniferous,52.00,0.00,0.33,0.00,0.00,1.67,0.00,0.00,0.33,1.00,0.00,1.00,1.67,3.67,0.00,0.00,0.00,0.00,0.67,0.00,0.00,4.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,1.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,2.33,0.00,0.33,0.00,0.00,0.00,1.67,0.00,0.00,22.67,80.50,3.50,16.00,6.80,-0.99,0.102,,,,,
653,WellA_Carboniferous,3903.56,Upper Carboniferous,55.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,4.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.33,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.33,0.00,0.33,0.00,0.00,0.00,0.33,0.00,0.00,25.67,82.35,0.49,17.16,2.89,-1.76,0.017,,,,,
654,WellA_Carboniferous,3904.29,Upper Carboniferous,53.33,0.00,0.67,0.00,0.00,0.67,0.00,0.00,1.67,0.00,0.00,1.33,1.67,4.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,10.33,0.00,0.00,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.33,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.66,73.99,0.90,25.11,4.43,-1.91,0.012,,,,,
655,WellA_Carboniferous,3905.21,Upper Carboniferous,52.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,2.00,3.33,4.33,0.00,0.00,0.00,0.00,1.00,0.33,0.00,6.67,0.00,0.00,2.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,19.67,78.87,1.41,19.72,6.39,-1.11,0.077,,,,,
656,WellA_Carboniferous,3906.04,Upper Carboniferous,50.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.67,4.33,0.00,0.00,0.00,0.00,0.67,0.33,0.00,5.33,0.00,0.00,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.33,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,32.00,80.41,1.03,18.56,3.48,-1.57,0.027,,,,,
657,WellA_Carboniferous,3907.58,Upper Carboniferous,46.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.67,1.00,0.00,1.33,2.33,4.33,0.00,0.00,0.00,0.00,0.00,1.33,0.00,8.33,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.67,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,23.33,72.86,1.01,26.13,6.20,-1.02,0.096,,,,,
658,WellA_Carboniferous,3908.65,Upper Carboniferous,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,1.00,2.33,9.67,0.00,0.00,0.00,0.00,0.33,0.33,0.00,6.33,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.67,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,24.00,72.91,0.49,26.60,4.33,-1.20,0.063,,,,,
659,WellA_Carboniferous,3911.04,Upper Carboniferous,49.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,4.00,3.00,4.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,4.33,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,4.00,0.00,0.67,0.00,0.00,0.00,1.00,0.00,0.00,21.67,78.79,2.02,19.19,6.00,-1.02,0.095,,,,,
660,WellA_Carboniferous,3911.61,Upper Carboniferous,47.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.33,0.00,1.67,2.33,3.33,0.00,0.00,0.00,0.00,0.00,0.33,0.00,2.33,0.00,0.00,2.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.67,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.00,3.67,0.00,0.67,0.00,0.00,0.00,2.00,0.00,0.00,30.00,84.09,0.00,15.91,5.60,-0.92,0.120,,,,,
661,WellA_Carboniferous,3913.38,Upper Carboniferous,50.67,0.00,0.33,0.00,0.00,0.67,0.00,0.00,1.00,0.67,0.00,0.67,1.00,2.33,0.00,0.00,0.00,0.00,0.33,0.00,0.00,4.67,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.33,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,4.67,0.00,0.67,0.00,0.00,0.00,3.00,0.00,0.00,24.33,82.89,1.60,15.51,6.16,-0.84,0.144,,,,,
662,WellA_Carboniferous,3915.73,Upper Carboniferous,50.33,0.00,0.33,0.00,0.00,0.67,0.00,0.00,3.33,1.33,0.00,0.00,1.33,1.33,0.00,0.00,0.00,0.00,1.00,1.67,0.00,3.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,14.34,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.33,5.00,0.00,0.67,0.00,0.00,0.00,2.00,0.00,0.00,20.67,79.90,2.58,17.53,7.26,-0.09,0.821,,,,,
663,WellA_Carboniferous,3918.75,Upper Carboniferous,54.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,2.33,0.67,0.00,1.33,0.67,0.67,0.00,0.00,0.00,0.00,0.33,0.67,0.00,3.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,18.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,3.67,0.00,0.67,0.00,0.00,0.00,1.33,0.00,0.00,24.33,85.57,1.03,13.40,8.94,-0.09,0.805,,,,,
664,WellA_Carboniferous,3921.00,Upper Carboniferous,57.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.67,1.00,1.67,0.00,0.00,0.00,0.00,0.67,0.00,0.00,4.33,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,4.67,0.00,0.67,0.00,0.00,0.00,3.33,0.00,0.00,22.00,87.88,1.01,11.11,7.93,-0.42,0.380,,,,,
665,WellA_Carboniferous,3923.97,Upper Carboniferous,52.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.33,0.67,0.00,1.00,2.00,1.33,0.00,0.00,0.00,0.00,0.67,0.33,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.33,0.00,0.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,1.67,0.00,1.00,0.00,0.00,0.00,1.67,0.00,0.00,28.33,85.34,2.62,12.04,7.22,-0.71,0.193,,,,,
666,WellA_Carboniferous,3925.86,Upper Carboniferous,50.33,0.00,0.00,0.00,0.00,1.33,0.00,0.00,1.00,0.33,0.00,1.33,2.33,2.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,4.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,20.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,2.00,0.00,0.33,0.00,0.00,0.00,3.00,0.00,0.00,28.67,83.60,2.12,14.29,8.36,-0.71,0.193,,,,,
667,WellA_Carboniferous,3926.73,Upper Carboniferous,52.00,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.67,0.00,0.67,2.00,4.33,0.00,0.00,0.00,0.00,0.33,0.33,0.00,5.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.33,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,3.33,0.00,0.67,0.00,0.00,0.00,2.33,0.00,0.00,24.00,81.00,1.50,17.50,6.12,-0.94,0.114,,,,,
668,WellA_Carboniferous,3927.89,Upper Carboniferous,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.00,0.00,0.67,3.67,3.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,6.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.33,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.00,4.67,0.00,1.33,0.00,0.00,0.00,2.67,0.00,0.00,27.67,77.72,2.17,20.11,7.68,-0.64,0.229,,,,,
669,WellA_Carboniferous,3998.58,Upper Carboniferous,48.33,0.00,0.33,0.00,0.00,0.67,0.00,0.00,0.67,0.67,0.00,2.67,3.67,3.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,7.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.33,0.00,0.67,0.00,0.00,0.00,0.67,0.00,0.00,22.33,76.47,1.96,21.57,6.53,-0.73,0.188,,,,,
670,WellA_Carboniferous,3999.86,Upper Carboniferous,48.67,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,1.00,0.00,1.33,3.00,5.33,0.00,0.00,0.00,0.00,1.33,0.67,0.00,7.33,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,2.00,0.00,0.33,0.00,0.00,0.00,1.67,0.00,0.00,22.33,74.16,2.87,22.97,5.39,-0.88,0.131,,,,,
671,WellA_Carboniferous,4002.17,Upper Carboniferous,47.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,2.00,3.00,5.67,0.00,0.00,0.00,0.00,0.67,1.33,0.00,4.67,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,3.67,0.00,1.33,0.00,0.00,0.00,1.33,0.00,0.00,21.67,76.53,2.04,21.43,8.55,-0.60,0.249,,,,,
